Julian Date [days],Satellite ECI X-Position [km],Satellite ECI Y-Position [km],Satellite ECI Z-Position [km],Ground Station ECI X-Position [km],Ground Station ECI Y-Position [km],Ground Station ECI Z-Position [km],SEZ-South Distance [km],SEZ-East Distance [km],SEZ-Zenith Distance [km],Slant Range [km],Azimuth [deg],Elevation [deg]
2460847.1837962964,2957.1684570312,-3180.0693359375,-5275.2055664062,-3991.1340332031,1049.2701416016,4847.2338867188,584.0381164988,2323.6684775347,-12762.8157958739,12985.7615392560,104.1086496144,-79.3677097502
2460847.1839120369,2984.6791992188,-3232.8195800781,-5227.4155273438,-3991.8981933594,1046.3594970703,4847.2338867188,523.9410007448,2370.3942874294,-12751.0501878574,12980.0833642699,102.4639904148,-79.2207447469
2460847.1840277780,3011.8176269531,-3285.1667480469,-5178.9721679688,-3992.6601562500,1043.4482421875,4847.2338867188,463.8251868183,2416.8810632226,-12738.4447801078,12973.9902610395,100.8635872287,-79.0655361897
2460847.1841435186,3038.5808105469,-3337.1044921875,-5129.8813476562,-3993.4199218750,1040.5364990234,4847.2338867188,403.6973874561,2463.1222716728,-12725.0015695565,12967.4827106522,99.3078300918,-78.9024310378
2460847.1842592591,3064.9650878906,-3388.6262207031,-5080.1489257812,-3994.1777343750,1037.6241455078,4847.2338867188,343.5657616473,2509.1119276412,-12710.7213300906,12960.5600507550,97.7968660100,-78.7317687618
2460847.1843750002,3090.9672851562,-3439.7255859375,-5029.7817382812,-3994.9333496094,1034.7113037109,4847.2338867188,283.4369216756,2554.8432943243,-12695.6074225328,12953.2238679872,96.3305649258,-78.5538903075
2460847.1844907408,3116.5842285156,-3490.3959960938,-4978.7851562500,-3995.6867675781,1031.7978515625,4847.2338867188,223.3179945691,2600.3094490203,-12679.6614934627,12945.4739483019,94.9085925869,-78.3691286562
2460847.1846064813,3141.8122558594,-3540.6311035156,-4927.1665039062,-3996.4379882812,1028.8839111328,4847.2338867188,163.2166464827,2645.5047145753,-12662.8847335401,12937.3097915854,93.5304366280,-78.1778024716
2460847.1847222224,3166.6486816406,-3590.4248046875,-4874.9311523438,-3997.1872558594,1025.9693603516,4847.2338867188,103.1391817396,2690.4217242797,-12645.2807640185,12928.7328205878,92.1953983739,-77.9802308194
2460847.1848379630,3191.0900878906,-3639.7705078125,-4822.0864257812,-3997.9343261719,1023.0542602539,4847.2338867188,43.0938538401,2735.0547046072,-12626.8515578025,12919.7430926552,90.9026845614,-77.7767135342
2460847.1849537035,3215.1335449219,-3688.6625976562,-4768.6381835938,-3998.6791992188,1020.1386718750,4847.2338867188,-16.9127916868,2779.3975752445,-12607.5992532248,12910.3406559901,89.6513562392,-77.5675412265
2460847.1850694446,3238.7758789062,-3737.0942382812,-4714.5937500000,-3999.4221191406,1017.2225341797,4847.2338867188,-76.8734988866,2823.4430576427,-12587.5279457204,12900.5271217448,88.4404009308,-77.3529999283
2460847.1851851852,3262.0141601562,-3785.0598144531,-4659.9594726562,-4000.1628417969,1014.3058471680,4847.2338867188,-136.7809522817,2867.1854585824,-12566.6378435622,12890.3005463047,87.2687381759,-77.1333533440
2460847.1853009257,3284.8454589844,-3832.5529785156,-4604.7421875000,-4000.9013671875,1011.3886108398,4847.2338867188,-196.6281068693,2910.6177090273,-12544.9344995215,12879.6638022038,86.1352296129,-76.9088644535
2460847.1854166668,3307.2668457031,-3879.5681152344,-4548.9487304688,-4001.6379394531,1008.4708251953,4847.2338867188,-256.4081966812,2953.7349897886,-12522.4185865717,12868.6154193271,85.0386980690,-76.6797697133
2460847.1855324074,3329.2756347656,-3926.0991210938,-4492.5859375000,-4002.3720703125,1005.5524902344,4847.2338867188,-316.1129547530,2996.5295503301,-12499.0946241149,12857.1568851259,83.9779685000,-76.4463109573
2460847.1856481479,3350.8688964844,-3972.1401367188,-4435.6606445312,-4003.1044921875,1002.6336669922,4847.2338867188,-375.7378994636,3038.9963064683,-12474.9652169144,12845.2884235055,82.9517868284,-76.2087034370
2460847.1857638890,3372.0439453125,-4017.6855468750,-4378.1806640625,-4003.8344726562,999.7142944336,4847.2338867188,-435.2730527423,3081.1286275732,-12450.0334373517,12833.0101239448,81.9589985619,-75.9671608778
2460847.1858796296,3392.7980957031,-4062.7292480469,-4320.1523437500,-4004.5625000000,996.7943725586,4847.2338867188,-494.7118138789,3122.9199139730,-12424.3039349782,12820.3235854870,80.9983911464,-75.7218862880
2460847.1859953701,3413.1286621094,-4107.2661132812,-4261.5834960938,-4005.2880859375,993.8739624023,4847.2338867188,-554.0490122782,3164.3652893230,-12397.7787319168,12807.2282511809,80.0687460176,-75.4730607625
2460847.1861111112,3433.0332031250,-4151.2900390625,-4202.4809570312,-4006.0119628906,990.9530029297,4847.2338867188,-613.2757926419,3205.4577333282,-12370.4618500368,12793.7247454059,79.1689239392,-75.2208691624
2460847.1862268518,3452.5092773438,-4194.7954101562,-4142.8520507812,-4006.7333984375,988.0314941406,4847.2338867188,-672.3863123747,3246.1910927033,-12342.3573010587,12779.8139153280,78.2977583094,-74.9654808515
2460847.1863425928,3471.5539550781,-4237.7773437500,-4082.7048339844,-4007.4528808594,985.1094970703,4847.2338867188,-731.3726335281,3286.5597729554,-12313.4686036796,12765.4960782606,77.4541482268,-74.7070547388
2460847.1864583334,3490.1652832031,-4280.2304687500,-4022.0461425781,-4008.1701660156,982.1869506836,4847.2338867188,-790.2281222506,3326.5586677208,-12283.8003794248,12750.7727144884,76.6370027404,-74.4457391774
2460847.1865740740,3508.3408203125,-4322.1484375000,-3960.8835449219,-4008.8852539062,979.2638549805,4847.2338867188,-848.9465007841,3366.1800079108,-12253.3549930712,12735.6423706492,75.8452476824,-74.1816822628
2460847.1866898150,3526.0781250000,-4363.5268554688,-3899.2250976562,-4009.5983886719,976.3402709961,4847.2338867188,-907.5200525147,3405.4196938513,-12222.1387083743,12720.1081183978,75.0778801794,-73.9150149293
2460847.1868055556,3543.3750000000,-4404.3603515625,-3837.0781250000,-4010.3093261719,973.4161987305,4847.2338867188,-965.9417308541,3444.2709271068,-12190.1545188810,12704.1691125754,74.3339101453,-73.6458674343
2460847.1869212962,3560.2292480469,-4444.6435546875,-3774.4504394531,-4011.0180664062,970.4915771484,4847.2338867188,-1024.2051932008,3482.7287568138,-12157.4060134743,12687.8255366228,73.6123795478,-73.3743550916
2460847.1870370372,3576.6389160156,-4484.3710937500,-3711.3500976562,-4011.7246093750,967.5664062500,4847.2338867188,-1082.3035827358,3520.7859816418,-12123.8989040655,12671.0788652636,72.9123640662,-73.1005991935
2460847.1871527778,3592.6013183594,-4523.5390625000,-3647.7846679688,-4012.4291992188,964.6407470703,4847.2338867188,-1140.2297843300,3558.4386234490,-12089.6374051808,12653.9299028671,72.2329927616,-72.8246998544
2460847.1872685184,3608.1152343750,-4562.1416015625,-3583.7619628906,-4013.1313476562,961.7145996094,4847.2338867188,-1197.9774068210,3595.6805301377,-12054.6263435789,12636.3794112622,71.5734091751,-72.5467601927
2460847.1873842594,3623.1779785156,-4600.1738281250,-3519.2902832031,-4013.8317871094,958.7879028320,4847.2338867188,-1255.5392591152,3632.5052954004,-12018.8698695452,12618.4272591061,70.9328013263,-72.2668789237
2460847.1875000000,3637.7880859375,-4637.6313476562,-3454.3776855469,-4014.5297851562,955.8607177734,4847.2338867188,-1312.9088954414,3668.9082136462,-11982.3727636578,12600.0743765717,70.3103881596,-71.9851423952
2460847.1876157406,3651.9433593750,-4674.5092773438,-3389.0319824219,-4015.2258300781,952.9330444336,4847.2338867188,-1370.0790518947,3704.8836989642,-11945.1403935703,12581.3218245698,69.7054285711,-71.7016376905
2460847.1877314816,3665.6423339844,-4710.8027343750,-3323.2614746094,-4015.9194335938,950.0048217773,4847.2338867188,-1427.0434686790,3740.4260458598,-11907.1776971330,12562.1702256078,69.1171986041,-71.4164457325
2460847.1878472222,3678.8830566406,-4746.5073242188,-3257.0744628906,-4016.6113281250,947.0761108398,4847.2338867188,-1483.7953773126,3775.5299408762,-11868.4904609612,12542.6209732302,68.5450140728,-71.1296435134
2460847.1879629628,3691.6638183594,-4781.6186523438,-3190.4790039062,-4017.3007812500,944.1469116211,4847.2338867188,-1540.3288927967,3810.1902537742,-11829.0826609160,12522.6738145942,67.9882099311,-70.8412991795
2460847.1880787038,3703.9831542969,-4816.1323242188,-3123.4836425781,-4017.9882812500,941.2172241211,4847.2338867188,-1596.6362480406,3844.4018475139,-11788.9605180666,12502.3303015981,67.4461743029,-70.5514834354
2460847.1881944444,3715.8391113281,-4850.0434570312,-3056.0964355469,-4018.6735839844,938.2869873047,4847.2338867188,-1652.7115187153,3878.1590248899,-11748.1279750141,12481.5897907173,66.9182958166,-70.2602592723
2460847.1883101850,3727.2304687500,-4883.3481445312,-2988.3261718750,-4019.3566894531,935.3562622070,4847.2338867188,-1708.5474540930,3911.4568888426,-11706.5923289683,12460.4547811395,66.4040105665,-69.9676904883
2460847.1884259260,3738.1557617188,-4916.0424804688,-2920.1809082031,-4020.0375976562,932.4250488281,4847.2338867188,-1764.1387043712,3944.2905386562,-11664.3586478575,12438.9258333444,65.9027564129,-69.6738311460
2460847.1885416666,3748.6137695312,-4948.1215820312,-2851.6696777344,-4020.7165527344,929.4933471680,4847.2338867188,-1819.4783466111,3976.6537844374,-11621.4319482071,12417.0027503369,65.4140080973,-69.3787399912
2460847.1886574072,3758.6025390625,-4979.5820312500,-2782.8005371094,-4021.3933105469,926.5611572266,4847.2338867188,-1874.5600419836,4008.5431424400,-11577.8190194449,12394.6878428956,64.9372710198,-69.0824642244
2460847.1887731482,3768.1213378906,-5010.4199218750,-2713.5825195312,-4022.0678710938,923.6284790039,4847.2338867188,-1929.3767124198,4039.9534412561,-11533.5253863793,12371.9814962762,64.4720722258,-68.7850544954
2460847.1888888888,3777.1687011719,-5040.6303710938,-2644.0239257812,-4022.7402343750,920.6953125000,4847.2338867188,-1983.9225912763,4070.8787302949,-11488.5564039024,12348.8837848038,64.0179401549,-68.4865593390
2460847.1890046299,3785.7436523438,-5070.2104492188,-2574.1335449219,-4023.4106445312,917.7615966797,4847.2338867188,-2038.1915883967,4101.3150634893,-11442.9184322644,12325.3962390047,63.5744385143,-68.1870194486
2460847.1891203704,3793.8447265625,-5099.1562500000,-2503.9204101562,-4024.0788574219,914.8274536133,4847.2338867188,-2092.1768615836,4131.2574345944,-11396.6184746838,12301.5204210106,63.1411528646,-67.8864801453
2460847.1892361110,3801.4711914062,-5127.4638671875,-2433.3928222656,-4024.7448730469,911.8928222656,4847.2338867188,-2145.8720022661,4160.7006519140,-11349.6613431974,12277.2557670767,62.7176809547,-67.5849808721
2460847.1893518521,3808.6218261719,-5155.1298828125,-2362.5600585938,-4025.4086914062,908.9576416016,4847.2338867188,-2199.2717643130,4189.6409920789,-11302.0541118175,12252.6044203779,62.3036336707,-67.2825552128
2460847.1894675926,3815.2958984375,-5182.1508789062,-2291.4306640625,-4026.0703125000,906.0220336914,4847.2338867188,-2252.3696481546,4218.0734380982,-11253.8034340394,12227.5673906593,61.8986451368,-66.9792417536
2460847.1895833332,3821.4924316406,-5208.5234375000,-2220.0136718750,-4026.7299804688,903.0859375000,4847.2338867188,-2305.1595325974,4245.9935247503,-11204.9156438666,12202.1455518738,61.5023642490,-66.6750740416
2460847.1896990743,3827.2106933594,-5234.2436523438,-2148.3181152344,-4027.3874511719,900.1493530273,4847.2338867188,-2357.6348594741,4273.3964136011,-11155.3967057696,12176.3391338070,61.1144573481,-66.3700857238
2460847.1898148148,3832.4499511719,-5259.3085937500,-2076.3527832031,-4028.0427246094,897.2123413086,4847.2338867188,-2409.7897318566,4300.2778167366,-11105.2544223468,12150.1502722366,60.7346012513,-66.0643090498
2460847.1899305554,3837.2092285156,-5283.7153320312,-2004.1268310547,-4028.6960449219,894.2747802734,4847.2338867188,-2461.6187653292,4326.6337368925,-11054.4944717265,12123.5792761242,60.3624830370,-65.7577687645
2460847.1900462965,3841.4882812500,-5307.4609375000,-1931.6491699219,-4029.3471679688,891.3367919922,4847.2338867188,-2513.1160008059,4352.4600684883,-11003.1239644716,12096.6275324498,59.9978081574,-65.4504926890
2460847.1901620370,3845.2863769531,-5330.5415039062,-1858.9290771484,-4029.9958496094,888.3983154297,4847.2338867188,-2564.2743608389,4377.7517764577,-10951.1503443285,12069.2960638978,59.6402999933,-65.1425140924
2460847.1902777776,3848.6027832031,-5352.9550781250,-1785.9755859375,-4030.6428222656,885.4593505859,4847.2338867188,-2615.0893731674,4402.5055997090,-10898.5800608021,12041.5860801987,59.2896781286,-64.8338509807
2460847.1903935187,3851.4375000000,-5374.6977539062,-1712.7977294922,-4031.2873535156,882.5198974609,4847.2338867188,-2665.5542625451,4426.7165786209,-10845.4201737285,12013.4981557715,58.9456861879,-64.5245328594
2460847.1905092592,3853.7897949219,-5395.7680664062,-1639.4047851562,-4031.9296875000,879.5800170898,4847.2338867188,-2715.6644137138,4450.3817436412,-10791.6782906268,11985.0344680536,58.6080690650,-64.2145773195
2460847.1906249998,3855.6594238281,-5416.1621093750,-1565.8060302734,-4032.5700683594,876.6396484375,4847.2338867188,-2765.4127028097,4473.4962361960,-10737.3611765202,11956.1950898755,58.2765947376,-63.9040119143
2460847.1907407409,3857.0461425781,-5435.8779296875,-1492.0104980469,-4033.2082519531,873.6988525391,4847.2338867188,-2814.7947342616,4496.0566882601,-10682.4759852377,11926.9815257364,57.9510237048,-63.5928525704
2460847.1908564814,3857.9497070312,-5454.9125976562,-1418.0275878906,-4033.8442382812,870.7575683594,4847.2338867188,-2863.8036859728,4518.0589056268,-10627.0310159383,11897.3953468908,57.6311433951,-63.2811254428
2460847.1909722220,3858.3701171875,-5473.2646484375,-1343.8665771484,-4034.4782714844,867.8157958984,4847.2338867188,-2912.4356477917,4539.5004763866,-10571.0331934820,11867.4381715407,57.3167336001,-62.9688399427
2460847.1910879631,3858.3071289062,-5490.9306640625,-1269.5367431641,-4035.1101074219,864.8735351562,4847.2338867188,-2960.6834468764,4560.3760585007,-10514.4892414730,11837.1094561386,57.0075951114,-62.6560224783
2460847.1912037036,3857.7607421875,-5507.9086914062,-1195.0473632812,-4035.7395019531,861.9309082031,4847.2338867188,-3008.5423195769,4580.6830578754,-10457.4079208824,11806.4120116624,56.7035306219,-62.3426878344
2460847.1913194442,3856.7309570312,-5524.1967773438,-1120.4078369141,-4036.3669433594,858.9877319336,4847.2338867188,-3056.0070666184,4600.4172570054,-10399.7963453473,11775.3463708918,56.4043450491,-62.0288534699
2460847.1914351853,3855.2180175781,-5539.7924804688,-1045.6275634766,-4036.9924316406,856.0441284180,4847.2338867188,-3103.0723852717,4619.5752924555,-10341.6628199588,11743.9143386104,56.1098563036,-61.7145361751
2460847.1915509258,3853.2219238281,-5554.6943359375,-970.7158813477,-4037.6154785156,853.1000976562,4847.2338867188,-3149.7323849102,4638.1549814856,-10283.0145131734,11712.1169396043,55.8199008458,-61.3997469038
2460847.1916666669,3850.7431640625,-5568.8999023438,-895.6821899414,-4038.2365722656,850.1555786133,4847.2338867188,-3195.9822888416,4656.1519323968,-10223.8595354621,11679.9553684511,55.5342993782,-61.0845035550
2460847.1917824075,3847.7817382812,-5582.4077148438,-820.5359497070,-4038.8554687500,847.2106323242,4847.2338867188,-3241.8168431828,4673.5627062264,-10164.2062332233,11647.4311831094,55.2528883364,-60.7688219484
2460847.1918981480,3844.3381347656,-5595.2158203125,-745.2866210938,-4039.4721679688,844.2652587891,4847.2338867188,-3287.2311870305,4690.3850015014,-10104.0620062425,11614.5455944384,54.9755132938,-60.4527103207
2460847.1920138891,3840.4125976562,-5607.3227539062,-669.9435424805,-4040.0866699219,841.3193969727,4847.2338867188,-3332.2193153582,4706.6156614811,-10043.4345657038,11581.2993410117,54.7020298489,-60.1361831338
2460847.1921296297,3836.0058593750,-5618.7265625000,-594.5162963867,-4040.6992187500,838.3731079102,4847.2338867188,-3376.7774506651,4722.2508540700,-9982.3335065287,11547.6950650617,54.4322768370,-59.8192560632
2460847.1922453702,3831.1181640625,-5629.4262695312,-519.0143432617,-4041.3093261719,835.4263305664,4847.2338867188,-3420.8997011990,4737.2884826565,-9920.7659962221,11513.7333165820,54.1661253091,-59.5019377252
2460847.1923611113,3825.7502441406,-5639.4208984375,-443.4471435547,-4041.9174804688,832.4791259766,4847.2338867188,-3464.5813236664,4751.7260550877,-9858.7408129700,11479.4161292383,53.9034395143,-59.1842390591
2460847.1924768519,3819.9028320312,-5648.7080078125,-367.8241577148,-4042.5234375000,829.5314941406,4847.2338867188,-3507.8176512862,4765.5596671926,-9796.2655207199,11444.7438489768,53.6440796257,-58.8661724035
2460847.1925925924,3813.5764160156,-5657.2871093750,-292.1549682617,-4043.1274414062,826.5834350586,4847.2338867188,-3550.6044658267,4778.7876923509,-9733.3493416837,11409.7192467023,53.3879198324,-58.5477451178
2460847.1927083335,3806.7719726562,-5665.1567382812,-216.4490203857,-4043.7290039062,823.6349487305,4847.2338867188,-3592.9354023934,4791.4065074762,-9670.0003221886,11374.3425021750,53.1348436011,-58.2289737667
2460847.1928240741,3799.4902343750,-5672.3164062500,-140.7158660889,-4044.3286132812,820.6859741211,4847.2338867188,-3634.8076678866,4803.4147950991,-9606.2269712163,11338.6161897662,52.8847240266,-57.9098589165
2460847.1929398146,3791.7321777344,-5678.7646484375,-64.9650192261,-4044.9260253906,817.7365722656,4847.2338867188,-3676.2156375710,4814.8087433703,-9542.0379610200,11302.5410018589,52.6374454465,-57.5904172587
2460847.1930555557,3783.4985351562,-5684.5009765625,10.7939996719,-4045.5212402344,814.7867431641,4847.2338867188,-3717.1544506200,4825.5874142595,-9477.4419703920,11266.1190036575,52.3929062994,-57.2706536821
2460847.1931712963,3774.7907714844,-5689.5244140625,86.5516586304,-4046.1142578125,811.8364868164,4847.2338867188,-3757.6210786679,4835.7474952852,-9412.4479488291,11229.3520026057,52.1509811820,-56.9505770635
2460847.1932870368,3765.6093750000,-5693.8344726562,162.2984466553,-4046.7050781250,808.8858032227,4847.2338867188,-3797.6091077623,4845.2873885316,-9347.0639011720,11192.2405435827,51.9115829391,-56.6301966388
2460847.1934027779,3755.9558105469,-5697.4306640625,238.0248107910,-4047.2939453125,805.9346923828,4847.2338867188,-3837.1159971375,4854.2047319530,-9281.2991892632,11154.7871963485,51.6745944803,-56.3095178143
2460847.1935185185,3745.8312988281,-5700.3120117188,313.7212524414,-4047.8806152344,802.9831542969,4847.2338867188,-3876.1360297569,4862.4971860918,-9215.1624073000,11116.9927407930,51.4399251011,-55.9885521254
2460847.1936342590,3735.2370605469,-5702.4790039062,389.3782348633,-4048.4650878906,800.0311889648,4847.2338867188,-3914.6661576693,4870.1640289332,-9148.6624882162,11078.8597842021,51.2074767624,-55.6672996013
2460847.1937500001,3724.1743164062,-5703.9301757812,464.9862365723,-4049.0473632812,797.0787963867,4847.2338867188,-3952.7011514241,4877.2013814243,-9081.8084385433,11040.3887713175,50.9771516824,-55.3457768513
2460847.1938657407,3712.6442871094,-5704.6665039062,540.5357666016,-4049.6274414062,794.1259765625,4847.2338867188,-3990.2370978639,4883.6096020703,-9014.6090990124,11001.5822521399,50.7488694442,-55.0239824365
2460847.1939814813,3700.6489257812,-5704.6870117188,616.0173339844,-4050.2055664062,791.1727294922,4847.2338867188,-4027.2710120250,4889.3854044881,-8947.0740952945,10962.4420775942,50.5225246460,-54.7019269001
2460847.1940972223,3688.1892089844,-5703.9921875000,691.4213867188,-4050.7814941406,788.2190551758,4847.2338867188,-4063.7980038109,4894.5279884006,-8879.2114419589,10922.9691144866,50.2980418726,-54.3796129232
2460847.1942129629,3675.2668457031,-5702.5820312500,766.7384643555,-4051.3549804688,785.2649536133,4847.2338867188,-4099.8141366050,4899.0356269437,-8811.0309191042,10883.1655269127,50.0753357901,-54.0570490811
2460847.1943287039,3661.8835449219,-5700.4560546875,841.9591064453,-4051.9265136719,782.3104248047,4847.2338867188,-4135.3153107496,4902.9063176578,-8742.5415294806,10843.0325773623,49.8543226317,-53.7342430477
2460847.1944444445,3648.0410156250,-5697.6152343750,917.0737915039,-4052.4960937500,779.3555297852,4847.2338867188,-4170.2987323981,4906.1392145447,-8673.7527406447,10802.5728470479,49.6349183268,-53.4111966859
2460847.1945601851,3633.7407226562,-5694.0600585938,992.0731811523,-4053.0632324219,776.4002075195,4847.2338867188,-4204.7597950840,4908.7339261614,-8604.6731267566,10761.7876447424,49.4170556654,-53.0879126955
2460847.1946759261,3618.9846191406,-5689.7900390625,1066.9477539062,-4053.6284179688,773.4444580078,4847.2338867188,-4238.6955821575,4910.6871175438,-8535.3130107289,10720.6789148696,49.2006407381,-52.7644043374
2460847.1947916667,3603.7744140625,-5684.8066406250,1141.6879882812,-4054.1911621094,770.4882812500,4847.2338867188,-4272.1015242361,4911.9998633722,-8465.6806783470,10679.2482618809,48.9856178237,-52.4406688393
2460847.1949074073,3588.1123046875,-5679.1098632812,1216.2847900391,-4054.7519531250,767.5317382812,4847.2338867188,-4304.9747969462,4912.6698952977,-8395.7858910872,10637.4975549462,48.7719017832,-52.1167142661
2460847.1950231483,3572.0000000000,-5672.7006835938,1290.7283935547,-4055.3105468750,764.5747680664,4847.2338867188,-4337.3120540634,4912.6965752761,-8325.6379691158,10595.4287826324,48.5594218971,-51.7925436255
2460847.1951388889,3555.4394531250,-5665.5800781250,1365.0097656250,-4055.8671875000,761.6173706055,4847.2338867188,-4369.1096671582,4912.0791968554,-8255.2466334188,10553.0440299663,48.3481102935,-51.4681624790
2460847.1952546295,3538.4328613281,-5657.7480468750,1439.1192626953,-4056.4213867188,758.6596069336,4847.2338867188,-4400.3642215981,4910.8166583340,-8184.6211463120,10510.3448489166,48.1378966894,-51.1435757213
2460847.1953703705,3520.9824218750,-5649.2065429688,1513.0477294922,-4056.9736328125,755.7014160156,4847.2338867188,-4431.0727557241,4908.9088256656,-8113.7705137036,10467.3331643864,47.9287147048,-50.8187831907
2460847.1954861111,3503.0903320312,-5639.9565429688,1586.7858886719,-4057.5234375000,752.7427978516,4847.2338867188,-4461.2317821752,4906.3544479794,-8042.7048956121,10424.0109852878,47.7204960366,-50.4937939227
2460847.1956018517,3484.7585449219,-5629.9985351562,1660.3243408203,-4058.0712890625,749.7838134766,4847.2338867188,-4490.8385479583,4903.1533199975,-7971.4337941422,10380.3805362628,47.5131748076,-50.1686095639
2460847.1957175927,3465.9895019531,-5619.3344726562,1733.6539306641,-4058.6169433594,746.8244018555,4847.2338867188,-4519.8895658906,4899.3054226772,-7899.9660905210,10336.4432733848,47.3066919298,-49.8432313019
2460847.1958333333,3446.7856445312,-5607.9653320312,1806.7653808594,-4059.1606445312,743.8646240234,4847.2338867188,-4548.3826897404,4894.8103165424,-7828.3121197055,10292.2020855980,47.1009783199,-49.5176631928
2460847.1959490739,3427.1494140625,-5595.8920898438,1879.6494140625,-4059.7019042969,740.9044189453,4847.2338867188,-4576.3142810477,4889.6664720575,-7756.4812744637,10247.6578967094,46.8959688244,-49.1919138699
2460847.1960648149,3407.0832519531,-5583.1171875000,1952.2971191406,-4060.2412109375,737.9438476562,4847.2338867188,-4603.6816431555,4883.8757298746,-7684.4827848067,10202.8134593541,46.6916128233,-48.8659784569
2460847.1961805555,3386.5893554688,-5569.6416015625,2024.6989746094,-4060.7780761719,734.9829101562,4847.2338867188,-4630.4819692599,4877.4368085643,-7612.3267468044,10157.6705788922,46.4878428987,-48.5398655031
2460847.1962962961,3365.6706542969,-5555.4672851562,2096.8461914062,-4061.3129882812,732.0215454102,4847.2338867188,-4656.7130924751,4870.3499537303,-7540.0228384763,10112.2316974135,46.2845972958,-48.2135757458
2460847.1964120371,3344.3298339844,-5540.5957031250,2168.7294921875,-4061.8457031250,729.0597534180,4847.2338867188,-4682.3724630080,4862.6149414783,-7467.5810535016,10066.4990310455,46.0818145303,-47.8871139607
2460847.1965277777,3322.5690917969,-5525.0292968750,2240.3398437500,-4062.3762207031,726.0976562500,4847.2338867188,-4707.4564493791,4854.2332707212,-7395.0101510809,10020.4741406766,45.8794504093,-47.5604784515
2460847.1966435187,3300.3916015625,-5508.7695312500,2311.6684570312,-4062.9047851562,723.1351318359,4847.2338867188,-4731.9638375953,4845.2040233713,-7322.3206150606,9974.1597630149,45.6774322506,-47.2336746699
2460847.1967592593,3277.8000488281,-5491.8183593750,2382.7062988281,-4063.4309082031,720.1721801758,4847.2338867188,-4755.8915949266,4835.5275858603,-7249.5217109824,9927.5574505673,45.4757065922,-46.9067050607
2460847.1968749999,3254.7971191406,-5474.1782226562,2453.4440917969,-4063.9550781250,717.2089233398,4847.2338867188,-4779.2372952726,4825.2047379204,-7176.6235371280,9880.6697789691,45.2742189853,-46.5795726802
2460847.1969907410,3231.3857421875,-5455.8510742188,2523.8732910156,-4064.4770507812,714.2452392578,4847.2338867188,-4801.9992852985,4814.2357051551,-7103.6358860727,9833.4991413381,45.0729074151,-46.2522791193
2460847.1971064815,3207.5690917969,-5436.8393554688,2593.9846191406,-4064.9965820312,711.2811889648,4847.2338867188,-4824.1744961546,4802.6218676422,-7030.5683125486,9786.0475765406,44.8717254898,-45.9248261042
2460847.1972222221,3183.3498535156,-5417.1455078125,2663.7697753906,-4065.5141601562,708.3167724609,4847.2338867188,-4845.7621612856,4790.3633062254,-6957.4310393132,9738.3180373295,44.6706056157,-45.5972154464
2460847.1973379632,3158.7312011719,-5396.7719726562,2733.2199707031,-4066.0297851562,705.3519287109,4847.2338867188,-4866.7590572072,4777.4610988084,-6884.2328508584,9690.3116676593,44.4695009192,-45.2694477623
2460847.1974537037,3133.7163085938,-5375.7216796875,2802.3259277344,-4066.5429687500,702.3867797852,4847.2338867188,-4887.1639415521,4763.9162412766,-6810.9848465067,9642.0321470554,44.2683524442,-44.9415279283
2460847.1975694443,3108.3081054688,-5353.9965820312,2871.0793457031,-4067.0541992188,699.4212036133,4847.2338867188,-4906.9746338730,4749.7296673869,-6737.6960533378,9593.4811240703,44.0671064910,-44.6134556087
2460847.1976851854,3082.5100097656,-5331.5996093750,2939.4716796875,-4067.5629882812,696.4552612305,4847.2338867188,-4926.1894650306,4734.9016746157,-6664.3762505621,9544.6606709046,43.8657025363,-44.2852342503
2460847.1978009259,3056.3249511719,-5308.5336914062,3007.4938964844,-4068.0698242188,693.4890136719,4847.2338867188,-4944.8059961931,4719.4345915574,-6591.0352059593,9495.5734050225,43.6640967632,-43.9568640478
2460847.1979166665,3029.7565917969,-5284.8017578125,3075.1379394531,-4068.5744628906,690.5223388672,4847.2338867188,-4962.8240938904,4703.3294575557,-6517.6833579291,9446.2229132832,43.4622241724,-43.6283453193
2460847.1980324076,3002.8081054688,-5260.4067382812,3142.3947753906,-4069.0769042969,687.5552978516,4847.2338867188,-4980.2406607794,4686.5868541741,-6444.3299173718,9396.6101049757,43.2600339939,-43.2996837376
2460847.1981481481,2975.4829101562,-5235.3515625000,3209.2563476562,-4069.5771484375,684.5878906250,4847.2338867188,-4997.0553450036,4669.2088223399,-6370.9851380055,9346.7387240862,43.0574683238,-42.9708774137
2460847.1982638887,2947.7841796875,-5209.6396484375,3275.7141113281,-4070.0751953125,681.6201171875,4847.2338867188,-5013.2658480132,4651.1968491897,-6297.6582667705,9296.6104703699,42.8544768816,-42.6419279266
2460847.1983796298,2919.7158203125,-5183.2744140625,3341.7600097656,-4070.5712890625,678.6519775391,4847.2338867188,-5028.8717146806,4632.5525922498,-6224.3594700522,9246.2286936406,42.6509996291,-42.3128352751
2460847.1984953703,2891.2810058594,-5156.2583007812,3407.3850097656,-4071.0651855469,675.6835327148,4847.2338867188,-5043.8707212395,4613.2774141205,-6151.0986975035,9195.5954423105,42.4469844742,-41.9836052051
2460847.1986111109,2862.4836425781,-5128.5957031250,3472.5815429688,-4071.5566406250,672.7146606445,4847.2338867188,-5058.2620437511,4593.3736424279,-6077.8851641486,9144.7134668497,42.2423769551,-41.6542334904
